time,meter_name,status,fault_groups
2025-08-29 14:58:33.902226,M2.2,OK,
2025-08-29 14:58:33.951150,M3.1,OK,
2025-08-29 14:58:33.951150,M3.2,OK,
2025-08-29 14:58:39.003229,M1.1,OK,
2025-08-29 14:58:39.003229,M1.2,OK,
2025-08-29 14:58:39.003229,M1.3,OK,
2025-08-29 14:58:39.003229,M1.4,OK,
2025-08-29 14:58:39.102162,M2.1,OK,
2025-08-29 14:58:39.102162,M2.2,OK,
2025-08-29 14:58:39.150030,M3.1,OK,
2025-08-29 14:58:39.150030,M3.2,OK,
2025-08-29 14:58:44.199788,M1.1,OK,
2025-08-29 14:58:44.199788,M1.2,OK,
2025-08-29 14:58:44.199788,M1.3,OK,
2025-08-29 14:58:44.199788,M1.4,OK,
2025-08-29 14:58:44.320657,M2.1,OK,
2025-08-29 14:58:44.320657,M2.2,OK,
2025-08-29 14:58:44.374398,M3.1,OK,
2025-08-29 14:58:44.374398,M3.2,OK,
2025-08-29 14:58:49.428142,M1.1,OK,
2025-08-29 14:58:49.428142,M1.2,OK,
2025-08-29 14:58:49.428142,M1.3,OK,
2025-08-29 14:58:49.428142,M1.4,OK,
2025-08-29 14:58:49.590776,M2.1,OK,
2025-08-29 14:58:49.590776,M2.2,OK,
2025-08-29 14:58:49.642593,M3.1,OK,
2025-08-29 14:58:49.642593,M3.2,OK,
2025-08-29 14:58:54.692172,M1.1,OK,
2025-08-29 14:58:54.692172,M1.2,OK,
2025-08-29 14:58:54.692172,M1.3,OK,
2025-08-29 14:58:54.692172,M1.4,OK,
2025-08-29 14:58:54.838224,M2.1,OK,
2025-08-29 14:58:54.838224,M2.2,OK,
2025-08-29 14:58:54.885476,M3.1,OK,
2025-08-29 14:58:54.885476,M3.2,OK,
2025-08-29 14:58:59.934898,M1.1,OK,
2025-08-29 14:58:59.934898,M1.2,OK,
2025-08-29 14:58:59.934898,M1.3,OK,
2025-08-29 14:58:59.934898,M1.4,OK,
2025-08-29 14:59:00.067076,M2.1,OK,
2025-08-29 14:59:00.067076,M2.2,OK,
2025-08-29 14:59:00.117163,M3.1,OK,
2025-08-29 14:59:00.117163,M3.2,OK,
2025-08-29 14:59:05.166182,M1.1,OK,
2025-08-29 14:59:05.166182,M1.2,OK,
2025-08-29 14:59:05.166182,M1.3,OK,
2025-08-29 14:59:05.166182,M1.4,OK,
2025-08-29 14:59:05.292389,M2.1,OK,
2025-08-29 14:59:05.292389,M2.2,OK,
2025-08-29 14:59:05.340739,M3.1,OK,
2025-08-29 14:59:05.340739,M3.2,OK,
2025-08-29 14:59:10.391947,M1.2,OK,
2025-08-29 14:59:10.391947,M1.1,OK,
2025-08-29 14:59:10.391947,M1.3,OK,
2025-08-29 14:59:10.391947,M1.4,OK,
2025-08-29 14:59:10.550475,M2.2,OK,
2025-08-29 14:59:10.550475,M2.1,OK,
2025-08-29 14:59:10.599608,M3.1,OK,
2025-08-29 14:59:10.599608,M3.2,OK,
2025-08-29 14:59:15.650546,M1.3,OK,
2025-08-29 14:59:15.650546,M1.1,OK,
2025-08-29 14:59:15.650546,M1.2,OK,
2025-08-29 14:59:15.650546,M1.4,OK,
2025-08-29 14:59:15.824689,M2.1,OK,
2025-08-29 14:59:15.824689,M2.2,OK,
2025-08-29 14:59:15.873729,M3.1,OK,
2025-08-29 14:59:15.873729,M3.2,OK,
2025-08-29 14:59:20.922184,M1.1,OK,
2025-08-29 14:59:20.922184,M1.2,OK,
2025-08-29 14:59:20.922184,M1.3,OK,
2025-08-29 14:59:20.922184,M1.4,OK,
2025-08-29 14:59:21.080793,M2.2,OK,
2025-08-29 14:59:21.080793,M2.1,OK,
2025-08-29 14:59:21.128788,M3.2,OK,
2025-08-29 14:59:21.128788,M3.1,OK,
2025-08-29 14:59:26.176931,M1.4,OK,
2025-08-29 14:59:26.176931,M1.3,OK,
2025-08-29 14:59:26.176931,M1.2,OK,
2025-08-29 14:59:26.176931,M1.1,OK,
2025-08-29 14:59:26.340863,M2.2,OK,
2025-08-29 14:59:26.340863,M2.1,OK,
2025-08-29 14:59:26.393141,M3.1,OK,
2025-08-29 14:59:26.393141,M3.2,OK,
2025-08-29 14:59:31.440893,M1.2,OK,
2025-08-29 14:59:31.440893,M1.4,OK,
2025-08-29 14:59:31.440893,M1.3,OK,
2025-08-29 14:59:31.440893,M1.1,OK,
2025-08-29 14:59:31.543486,M2.1,OK,
2025-08-29 14:59:31.543486,M2.2,OK,
2025-08-29 14:59:31.594586,M3.2,OK,
2025-08-29 14:59:31.594586,M3.1,OK,
2025-08-29 14:59:36.647053,M1.2,OK,
2025-08-29 14:59:36.647053,M1.4,OK,
2025-08-29 14:59:36.647053,M1.3,OK,
2025-08-29 14:59:36.647053,M1.1,OK,
2025-08-29 14:59:36.810421,M2.1,OK,
2025-08-29 14:59:36.810421,M2.2,OK,
2025-08-29 14:59:36.860693,M3.1,OK,
2025-08-29 14:59:36.860693,M3.2,OK,
2025-08-29 14:59:41.911052,M1.4,OK,
2025-08-29 14:59:41.911052,M1.1,OK,
2025-08-29 14:59:41.911052,M1.2,OK,
2025-08-29 14:59:41.911052,M1.3,OK,
2025-08-29 14:59:42.068563,M2.1,OK,
2025-08-29 14:59:42.068563,M2.2,OK,
2025-08-29 14:59:42.117053,M3.1,OK,
2025-08-29 14:59:42.117053,M3.2,OK,
2025-08-29 14:59:47.167229,M1.2,OK,
2025-08-29 14:59:47.167229,M1.1,OK,
2025-08-29 14:59:47.167229,M1.3,OK,
2025-08-29 14:59:47.167229,M1.4,OK,
2025-08-29 14:59:47.297814,M2.1,OK,
2025-08-29 14:59:47.297814,M2.2,OK,
2025-08-29 14:59:47.351624,M3.2,OK,
2025-08-29 14:59:47.351624,M3.1,OK,
2025-08-29 14:59:52.400778,M1.4,OK,
2025-08-29 14:59:52.400778,M1.1,OK,
2025-08-29 14:59:52.400778,M1.2,OK,
2025-08-29 14:59:52.400778,M1.3,OK,
2025-08-29 14:59:52.551529,M2.2,OK,
2025-08-29 14:59:52.551529,M2.1,OK,
2025-08-29 14:59:52.602439,M3.1,OK,
2025-08-29 14:59:52.602439,M3.2,OK,
2025-08-29 14:59:57.653885,M1.4,OK,
2025-08-29 14:59:57.653885,M1.1,OK,
2025-08-29 14:59:57.653885,M1.2,OK,
2025-08-29 14:59:57.653885,M1.3,OK,
2025-08-29 14:59:57.806413,M2.1,OK,
2025-08-29 14:59:57.806413,M2.2,OK,
2025-08-29 14:59:57.858311,M3.2,OK,
2025-08-29 14:59:57.858311,M3.1,OK,
2025-08-29 15:00:02.908340,M1.1,OK,
2025-08-29 15:00:02.908340,M1.4,OK,
2025-08-29 15:00:02.908340,M1.3,OK,
2025-08-29 15:00:02.908340,M1.2,OK,
2025-08-29 15:00:03.013560,M2.2,OK,
2025-08-29 15:00:03.013560,M2.1,OK,
2025-08-29 15:00:03.069352,M3.1,OK,
2025-08-29 15:00:03.069352,M3.2,OK,
2025-08-29 15:00:08.121710,M1.1,OK,
2025-08-29 15:00:08.121710,M1.4,OK,
2025-08-29 15:00:08.121710,M1.3,OK,
2025-08-29 15:00:08.121710,M1.2,OK,
2025-08-29 15:00:08.229124,M2.2,OK,
2025-08-29 15:00:08.229124,M2.1,OK,
2025-08-29 15:00:08.288689,M3.2,OK,
2025-08-29 15:00:08.288689,M3.1,OK,
2025-08-29 15:00:13.346261,M1.2,OK,
2025-08-29 15:00:13.346261,M1.1,OK,
2025-08-29 15:00:13.346261,M1.3,OK,
2025-08-29 15:00:13.346261,M1.4,OK,
2025-08-29 15:00:13.454957,M2.1,OK,
2025-08-29 15:00:13.454957,M2.2,OK,
2025-08-29 15:00:13.511570,M3.1,OK,
2025-08-29 15:00:13.511570,M3.2,OK,
2025-08-29 15:00:18.565972,M1.1,OK,
2025-08-29 15:00:18.565972,M1.2,OK,
2025-08-29 15:00:18.565972,M1.3,OK,
2025-08-29 15:00:18.565972,M1.4,OK,
2025-08-29 15:00:18.679275,M2.1,OK,
2025-08-29 15:00:18.679275,M2.2,OK,
2025-08-29 15:00:18.733532,M3.1,OK,
2025-08-29 15:00:18.733532,M3.2,OK,
2025-08-29 15:00:23.789635,M1.1,OK,
2025-08-29 15:00:23.789635,M1.2,OK,
2025-08-29 15:00:23.789635,M1.3,OK,
2025-08-29 15:00:23.789635,M1.4,OK,
2025-08-29 15:00:23.902930,M2.1,OK,
2025-08-29 15:00:23.902930,M2.2,OK,
2025-08-29 15:00:23.960019,M3.1,OK,
2025-08-29 15:00:23.960019,M3.2,OK,
2025-08-29 15:00:29.013517,M1.1,OK,
2025-08-29 15:00:29.013517,M1.2,OK,
2025-08-29 15:00:29.013517,M1.3,OK,
2025-08-29 15:00:29.013517,M1.4,OK,
2025-08-29 15:00:29.117422,M2.1,OK,
2025-08-29 15:00:29.117422,M2.2,OK,
2025-08-29 15:00:29.171506,M3.1,OK,
2025-08-29 15:00:29.171506,M3.2,OK,
2025-08-29 15:00:34.242531,M1.3,OK,
2025-08-29 15:00:34.242531,M1.4,OK,
2025-08-29 15:00:34.242531,M1.2,OK,
2025-08-29 15:00:34.242531,M1.1,OK,
2025-08-29 15:00:34.477329,M2.1,OK,
2025-08-29 15:00:34.477329,M2.2,OK,
2025-08-29 15:00:34.541832,M3.1,OK,
2025-08-29 15:00:34.541832,M3.2,OK,
2025-08-29 15:00:39.601329,M1.1,OK,
2025-08-29 15:00:39.601329,M1.2,OK,
2025-08-29 15:00:39.601329,M1.3,OK,
2025-08-29 15:00:39.601329,M1.4,OK,
2025-08-29 15:00:39.719611,M2.1,OK,
2025-08-29 15:00:39.719611,M2.2,OK,
2025-08-29 15:00:39.774230,M3.1,OK,
2025-08-29 15:00:39.774230,M3.2,OK,
2025-08-29 15:00:44.830064,M1.1,OK,
2025-08-29 15:00:44.830064,M1.2,OK,
2025-08-29 15:00:44.830064,M1.3,OK,
2025-08-29 15:00:44.830064,M1.4,OK,
2025-08-29 15:00:44.940223,M2.1,OK,
2025-08-29 15:00:44.940223,M2.2,OK,
2025-08-29 15:00:44.996761,M3.1,OK,
2025-08-29 15:00:44.996761,M3.2,OK,
2025-08-29 15:00:50.053155,M1.1,OK,
2025-08-29 15:00:50.053155,M1.2,OK,
2025-08-29 15:00:50.053155,M1.3,OK,
2025-08-29 15:00:50.053155,M1.4,OK,
2025-08-29 15:00:50.159267,M2.1,OK,
2025-08-29 15:00:50.159267,M2.2,OK,
2025-08-29 15:00:50.210144,M3.1,OK,
2025-08-29 15:00:50.210144,M3.2,OK,
2025-08-29 15:00:55.258218,M1.1,OK,
2025-08-29 15:00:55.258218,M1.2,OK,
2025-08-29 15:00:55.258218,M1.3,OK,
2025-08-29 15:00:55.258218,M1.4,OK,
2025-08-29 15:00:55.354485,M2.1,OK,
2025-08-29 15:00:55.354485,M2.2,OK,
2025-08-29 15:00:55.402165,M3.2,OK,
2025-08-29 15:00:55.402165,M3.1,FAULT,Power Fault
2025-08-29 15:01:00.456269,M1.4,OK,
2025-08-29 15:01:00.456269,M1.1,OK,
2025-08-29 15:01:00.456269,M1.2,OK,
2025-08-29 15:01:00.456269,M1.3,OK,
2025-08-29 15:01:00.553943,M2.1,OK,
2025-08-29 15:01:00.553943,M2.2,OK,
2025-08-29 15:01:00.604837,M3.2,OK,
2025-08-29 15:01:00.604837,M3.1,OK,
2025-08-29 15:01:05.654504,M1.3,OK,
2025-08-29 15:01:05.654504,M1.2,OK,
2025-08-29 15:01:05.654504,M1.1,OK,
2025-08-29 15:01:05.654504,M1.4,OK,
2025-08-29 15:01:05.751488,M2.1,OK,
2025-08-29 15:01:05.751488,M2.2,OK,
2025-08-29 15:01:05.800192,M3.1,OK,
2025-08-29 15:01:05.800192,M3.2,OK,
2025-08-29 15:01:10.850963,M1.4,OK,
2025-08-29 15:01:10.850963,M1.1,OK,
2025-08-29 15:01:10.850963,M1.3,OK,
2025-08-29 15:01:10.850963,M1.2,OK,
2025-08-29 15:01:10.946831,M2.2,OK,
2025-08-29 15:01:10.946831,M2.1,OK,
2025-08-29 15:01:10.995626,M3.1,OK,
2025-08-29 15:01:10.995626,M3.2,OK,
2025-08-29 15:01:16.046163,M1.2,OK,
2025-08-29 15:01:16.046163,M1.1,OK,
2025-08-29 15:01:16.046163,M1.3,OK,
2025-08-29 15:01:16.046163,M1.4,OK,
2025-08-29 15:01:16.142714,M2.2,OK,
2025-08-29 15:01:16.142714,M2.1,OK,
2025-08-29 15:01:16.191104,M3.2,OK,
2025-08-29 15:01:16.191104,M3.1,OK,
2025-08-29 15:01:21.239468,M1.3,OK,
2025-08-29 15:01:21.239468,M1.2,OK,
2025-08-29 15:01:21.239468,M1.1,OK,
2025-08-29 15:01:21.239468,M1.4,OK,
2025-08-29 15:01:21.347025,M2.1,OK,
2025-08-29 15:01:21.347025,M2.2,OK,
2025-08-29 15:01:21.396186,M3.2,OK,
2025-08-29 15:01:21.396186,M3.1,OK,
2025-08-29 15:01:26.447517,M1.1,OK,
2025-08-29 15:01:26.447517,M1.2,OK,
2025-08-29 15:01:26.447517,M1.3,OK,
2025-08-29 15:01:26.447517,M1.4,OK,
2025-08-29 15:01:26.551122,M2.1,OK,
2025-08-29 15:01:26.551122,M2.2,OK,
2025-08-29 15:01:26.602511,M3.1,OK,
2025-08-29 15:01:26.602511,M3.2,OK,
2025-08-29 15:01:31.654269,M1.1,OK,
2025-08-29 15:01:31.654269,M1.4,OK,
2025-08-29 15:01:31.654269,M1.3,OK,
2025-08-29 15:01:31.654269,M1.2,OK,
2025-08-29 15:01:31.779210,M2.2,OK,
2025-08-29 15:01:31.779210,M2.1,OK,
2025-08-29 15:01:31.834602,M3.2,OK,
2025-08-29 15:01:31.834602,M3.1,OK,
2025-08-29 15:01:36.899462,M1.2,OK,
2025-08-29 15:01:36.899462,M1.3,OK,
2025-08-29 15:01:36.899462,M1.1,OK,
2025-08-29 15:01:36.899462,M1.4,OK,
2025-08-29 15:01:37.009296,M2.1,OK,
2025-08-29 15:01:37.009296,M2.2,OK,
2025-08-29 15:01:37.067632,M3.1,OK,
2025-08-29 15:01:37.067632,M3.2,OK,
2025-08-29 15:01:42.120501,M1.2,OK,
2025-08-29 15:01:42.120501,M1.4,OK,
2025-08-29 15:01:42.120501,M1.3,OK,
2025-08-29 15:01:42.120501,M1.1,OK,
2025-08-29 15:01:42.236373,M2.1,OK,
2025-08-29 15:01:42.236373,M2.2,OK,
2025-08-29 15:01:42.297352,M3.2,OK,
2025-08-29 15:01:42.297352,M3.1,OK,
2025-08-29 15:01:47.358792,M1.3,OK,
2025-08-29 15:01:47.358792,M1.1,OK,
2025-08-29 15:01:47.358792,M1.4,OK,
2025-08-29 15:01:47.358792,M1.2,OK,
2025-08-29 15:01:47.456037,M2.2,OK,
2025-08-29 15:01:47.456037,M2.1,OK,
2025-08-29 15:01:47.503688,M3.1,OK,
2025-08-29 15:01:47.503688,M3.2,OK,
2025-08-29 15:01:52.554609,M1.2,OK,
2025-08-29 15:01:52.554609,M1.4,OK,
2025-08-29 15:01:52.554609,M1.3,OK,
2025-08-29 15:01:52.554609,M1.1,OK,
2025-08-29 15:01:52.653736,M2.1,OK,
2025-08-29 15:01:52.653736,M2.2,OK,
2025-08-29 15:01:52.702684,M3.2,OK,
2025-08-29 15:01:52.702684,M3.1,OK,
2025-08-29 15:01:57.754452,M1.1,OK,
2025-08-29 15:01:57.754452,M1.3,OK,
2025-08-29 15:01:57.754452,M1.2,OK,
2025-08-29 15:01:57.754452,M1.4,OK,
2025-08-29 15:01:57.850377,M2.1,OK,
2025-08-29 15:01:57.850377,M2.2,OK,
2025-08-29 15:01:57.901575,M3.2,OK,
2025-08-29 15:01:57.901575,M3.1,OK,
2025-08-29 15:02:02.950190,M1.3,OK,
2025-08-29 15:02:02.950190,M1.2,OK,
2025-08-29 15:02:02.950190,M1.1,OK,
2025-08-29 15:02:02.950190,M1.4,OK,
2025-08-29 15:02:03.052264,M2.2,OK,
2025-08-29 15:02:03.052264,M2.1,OK,
2025-08-29 15:02:03.100993,M3.1,OK,
2025-08-29 15:02:03.100993,M3.2,OK,
2025-08-29 15:02:08.150783,M1.4,OK,
2025-08-29 15:02:08.150783,M1.2,OK,
2025-08-29 15:02:08.150783,M1.1,OK,
2025-08-29 15:02:08.150783,M1.3,OK,
2025-08-29 15:02:08.252994,M2.1,OK,
2025-08-29 15:02:08.252994,M2.2,OK,
2025-08-29 15:02:08.302165,M3.1,OK,
2025-08-29 15:02:08.302165,M3.2,OK,
2025-08-29 15:02:13.350744,M1.4,OK,
2025-08-29 15:02:13.350744,M1.2,OK,
2025-08-29 15:02:13.350744,M1.1,OK,
2025-08-29 15:02:13.350744,M1.3,OK,
2025-08-29 15:02:13.448914,M2.2,OK,
2025-08-29 15:02:13.448914,M2.1,OK,
2025-08-29 15:02:13.500173,M3.2,OK,
2025-08-29 15:02:13.500173,M3.1,OK,
2025-08-29 15:02:18.548251,M1.4,OK,
2025-08-29 15:02:18.548251,M1.1,OK,
2025-08-29 15:02:18.548251,M1.2,OK,
2025-08-29 15:02:18.548251,M1.3,OK,
2025-08-29 15:02:18.649379,M2.2,OK,
2025-08-29 15:02:18.649379,M2.1,OK,
2025-08-29 15:02:18.698445,M3.2,OK,
2025-08-29 15:02:18.698445,M3.1,OK,
2025-08-29 15:02:23.749502,M1.3,OK,
2025-08-29 15:02:23.749502,M1.1,OK,
2025-08-29 15:02:23.749502,M1.4,OK,
2025-08-29 15:02:23.749502,M1.2,OK,
2025-08-29 15:02:23.914357,M2.1,OK,
2025-08-29 15:02:23.914357,M2.2,OK,
2025-08-29 15:02:23.961531,M3.1,OK,
2025-08-29 15:02:23.961531,M3.2,OK,
2025-08-29 15:02:29.011794,M1.4,OK,
2025-08-29 15:02:29.011794,M1.3,OK,
2025-08-29 15:02:29.011794,M1.2,OK,
2025-08-29 15:02:29.011794,M1.1,OK,
2025-08-29 15:02:29.157943,M2.1,OK,
2025-08-29 15:02:29.157943,M2.2,OK,
2025-08-29 15:02:29.205188,M3.1,OK,
2025-08-29 15:02:29.205188,M3.2,OK,
2025-08-29 15:02:34.254532,M1.1,OK,
2025-08-29 15:02:34.254532,M1.4,OK,
2025-08-29 15:02:34.254532,M1.3,OK,
2025-08-29 15:02:34.254532,M1.2,OK,
2025-08-29 15:02:34.420959,M2.1,OK,
2025-08-29 15:02:34.420959,M2.2,OK,
2025-08-29 15:02:34.471404,M3.2,OK,
2025-08-29 15:02:34.471404,M3.1,OK,
2025-08-29 15:02:39.520527,M1.2,OK,
2025-08-29 15:02:39.520527,M1.4,OK,
2025-08-29 15:02:39.520527,M1.3,OK,
2025-08-29 15:02:39.520527,M1.1,OK,
2025-08-29 15:02:39.684697,M2.2,OK,
2025-08-29 15:02:39.684697,M2.1,OK,
2025-08-29 15:02:39.734669,M3.1,OK,
2025-08-29 15:02:39.734669,M3.2,OK,
2025-08-29 15:02:44.785311,M1.1,OK,
2025-08-29 15:02:44.785311,M1.4,OK,
2025-08-29 15:02:44.785311,M1.3,OK,
2025-08-29 15:02:44.785311,M1.2,OK,
2025-08-29 15:02:44.912185,M2.2,OK,
2025-08-29 15:02:44.912185,M2.1,OK,
2025-08-29 15:02:44.960336,M3.2,OK,
2025-08-29 15:02:44.960336,M3.1,OK,
2025-08-29 15:02:50.012382,M1.4,OK,
2025-08-29 15:02:50.012382,M1.3,OK,
2025-08-29 15:02:50.012382,M1.2,OK,
2025-08-29 15:02:50.012382,M1.1,OK,
2025-08-29 15:02:50.128776,M2.2,OK,
2025-08-29 15:02:50.128776,M2.1,OK,
2025-08-29 15:02:50.177788,M3.2,OK,
2025-08-29 15:02:50.177788,M3.1,OK,
2025-08-29 15:02:55.228611,M1.3,OK,
2025-08-29 15:02:55.228611,M1.4,OK,
2025-08-29 15:02:55.228611,M1.2,OK,
2025-08-29 15:02:55.228611,M1.1,OK,
2025-08-29 15:02:55.380394,M2.1,OK,
2025-08-29 15:02:55.380394,M2.2,OK,
2025-08-29 15:02:55.427880,M3.1,OK,
2025-08-29 15:02:55.427880,M3.2,OK,
2025-08-29 15:03:00.479528,M1.2,OK,
2025-08-29 15:03:00.479528,M1.4,OK,
2025-08-29 15:03:00.479528,M1.3,OK,
2025-08-29 15:03:00.479528,M1.1,OK,
2025-08-29 15:03:00.642119,M2.1,OK,
2025-08-29 15:03:00.642119,M2.2,OK,
2025-08-29 15:03:00.691335,M3.2,OK,
2025-08-29 15:03:00.691335,M3.1,OK,
2025-08-29 15:03:05.742009,M1.3,OK,
2025-08-29 15:03:05.742009,M1.4,OK,
2025-08-29 15:03:05.742009,M1.1,OK,
2025-08-29 15:03:05.742009,M1.2,OK,
2025-08-29 15:03:05.903554,M2.1,OK,
2025-08-29 15:03:05.903554,M2.2,OK,
2025-08-29 15:03:05.951263,M3.2,OK,
2025-08-29 15:03:05.951263,M3.1,OK,
2025-08-29 15:03:11.003697,M1.1,OK,
2025-08-29 15:03:11.003697,M1.4,OK,
2025-08-29 15:03:11.003697,M1.3,OK,
2025-08-29 15:03:11.003697,M1.2,OK,
2025-08-29 15:03:11.169094,M2.2,FAULT,Power Fault
2025-08-29 15:03:11.169094,M2.1,OK,
2025-08-29 15:03:11.218883,M3.1,OK,
2025-08-29 15:03:11.218883,M3.2,OK,
2025-08-29 15:03:16.271577,M1.1,OK,
2025-08-29 15:03:16.271577,M1.2,OK,
2025-08-29 15:03:16.271577,M1.3,OK,
2025-08-29 15:03:16.271577,M1.4,OK,
2025-08-29 15:03:16.424281,M2.2,OK,
2025-08-29 15:03:16.424281,M2.1,OK,
2025-08-29 15:03:16.476827,M3.1,OK,
2025-08-29 15:03:16.476827,M3.2,OK,
2025-08-29 15:03:21.527015,M1.1,OK,
2025-08-29 15:03:21.527015,M1.2,OK,
2025-08-29 15:03:21.527015,M1.3,OK,
2025-08-29 15:03:21.527015,M1.4,OK,
2025-08-29 15:03:21.691996,M2.2,OK,
2025-08-29 15:03:21.691996,M2.1,OK,
2025-08-29 15:03:21.742534,M3.1,OK,
2025-08-29 15:03:21.742534,M3.2,OK,
2025-08-29 15:03:26.791538,M1.1,OK,
2025-08-29 15:03:26.791538,M1.4,OK,
2025-08-29 15:03:26.791538,M1.3,OK,
2025-08-29 15:03:26.791538,M1.2,OK,
2025-08-29 15:03:26.932574,M2.1,OK,
2025-08-29 15:03:26.932574,M2.2,OK,
2025-08-29 15:03:26.981996,M3.1,OK,
2025-08-29 15:03:26.981996,M3.2,OK,
2025-08-29 15:03:32.033466,M1.1,OK,
2025-08-29 15:03:32.033466,M1.2,OK,
2025-08-29 15:03:32.033466,M1.3,OK,
2025-08-29 15:03:32.033466,M1.4,OK,
2025-08-29 15:03:32.137195,M2.1,OK,
2025-08-29 15:03:32.137195,M2.2,OK,
2025-08-29 15:03:32.188388,M3.1,OK,
2025-08-29 15:03:32.188388,M3.2,OK,
2025-08-29 15:03:37.238926,M1.1,OK,
2025-08-29 15:03:37.238926,M1.2,OK,
2025-08-29 15:03:37.238926,M1.3,OK,
2025-08-29 15:03:37.238926,M1.4,OK,
2025-08-29 15:03:37.344065,M2.1,OK,
2025-08-29 15:03:37.344065,M2.2,OK,
2025-08-29 15:03:37.398858,M3.1,OK,
2025-08-29 15:03:37.398858,M3.2,OK,
2025-08-29 15:03:42.449187,M1.1,OK,
2025-08-29 15:03:42.449187,M1.2,OK,
2025-08-29 15:03:42.449187,M1.3,OK,
2025-08-29 15:03:42.449187,M1.4,OK,
2025-08-29 15:03:42.568026,M2.1,OK,
2025-08-29 15:03:42.568026,M2.2,OK,
2025-08-29 15:03:42.617885,M3.1,OK,
2025-08-29 15:03:42.617885,M3.2,OK,
2025-08-29 15:03:47.670179,M1.1,OK,
2025-08-29 15:03:47.670179,M1.2,OK,
2025-08-29 15:03:47.670179,M1.3,OK,
2025-08-29 15:03:47.670179,M1.4,OK,
2025-08-29 15:03:47.791036,M2.1,OK,
2025-08-29 15:03:47.791036,M2.2,OK,
2025-08-29 15:03:47.851795,M3.1,OK,
2025-08-29 15:03:47.851795,M3.2,OK,
2025-08-29 15:03:52.931520,M1.1,OK,
2025-08-29 15:03:52.931520,M1.2,OK,
2025-08-29 15:03:52.931520,M1.3,OK,
2025-08-29 15:03:52.931520,M1.4,OK,
2025-08-29 15:03:53.027823,M2.1,OK,
2025-08-29 15:03:53.027823,M2.2,OK,
2025-08-29 15:03:53.075172,M3.1,OK,
2025-08-29 15:03:53.075172,M3.2,OK,
2025-08-29 15:03:58.124266,M1.1,OK,
2025-08-29 15:03:58.124266,M1.2,OK,
2025-08-29 15:03:58.124266,M1.3,OK,
2025-08-29 15:03:58.124266,M1.4,OK,
2025-08-29 15:03:58.220178,M2.1,OK,
2025-08-29 15:03:58.220178,M2.2,OK,
2025-08-29 15:03:58.268587,M3.2,OK,
2025-08-29 15:03:58.268587,M3.1,OK,
2025-08-29 15:04:03.316162,M1.1,OK,
2025-08-29 15:04:03.316162,M1.2,OK,
2025-08-29 15:04:03.316162,M1.3,OK,
2025-08-29 15:04:03.316162,M1.4,OK,
2025-08-29 15:04:03.466390,M2.1,OK,
2025-08-29 15:04:03.466390,M2.2,OK,
2025-08-29 15:04:03.514970,M3.1,OK,
2025-08-29 15:04:03.514970,M3.2,OK,
2025-08-29 15:04:08.562936,M1.1,OK,
2025-08-29 15:04:08.562936,M1.2,OK,
2025-08-29 15:04:08.562936,M1.3,OK,
2025-08-29 15:04:08.562936,M1.4,OK,
2025-08-29 15:04:08.722761,M2.1,OK,
2025-08-29 15:04:08.722761,M2.2,OK,
2025-08-29 15:04:08.771795,M3.1,OK,
2025-08-29 15:04:08.771795,M3.2,OK,
2025-08-29 15:04:13.821974,M1.1,OK,
2025-08-29 15:04:13.821974,M1.2,OK,
2025-08-29 15:04:13.821974,M1.3,OK,
2025-08-29 15:04:13.821974,M1.4,OK,
2025-08-29 15:04:13.980641,M2.1,OK,
2025-08-29 15:04:13.980641,M2.2,OK,
2025-08-29 15:04:14.027869,M3.1,OK,
2025-08-29 15:04:14.027869,M3.2,OK,
2025-08-29 15:04:19.078821,M1.1,OK,
2025-08-29 15:04:19.078821,M1.2,OK,
2025-08-29 15:04:19.078821,M1.3,OK,
2025-08-29 15:04:19.078821,M1.4,OK,
2025-08-29 15:04:19.235181,M2.1,OK,
2025-08-29 15:04:19.235181,M2.2,OK,
2025-08-29 15:04:19.287926,M3.1,OK,
2025-08-29 15:04:19.287926,M3.2,OK,
2025-08-29 15:04:24.335116,M1.1,OK,
2025-08-29 15:04:24.335116,M1.2,OK,
2025-08-29 15:04:24.335116,M1.3,OK,
2025-08-29 15:04:24.335116,M1.4,OK,
2025-08-29 15:04:24.494573,M2.1,OK,
2025-08-29 15:04:24.494573,M2.2,OK,
2025-08-29 15:04:24.541590,M3.1,OK,
2025-08-29 15:04:24.541590,M3.2,OK,
2025-08-29 15:04:29.591886,M1.1,OK,
2025-08-29 15:04:29.591886,M1.2,OK,
2025-08-29 15:04:29.591886,M1.3,OK,
2025-08-29 15:04:29.591886,M1.4,OK,
2025-08-29 15:04:29.713164,M2.1,OK,
2025-08-29 15:04:29.713164,M2.2,OK,
2025-08-29 15:04:29.762175,M3.1,OK,
2025-08-29 15:04:29.762175,M3.2,OK,
2025-08-29 15:04:34.820778,M1.1,OK,
2025-08-29 15:04:34.820778,M1.2,OK,
2025-08-29 15:04:34.820778,M1.3,OK,
2025-08-29 15:04:34.820778,M1.4,OK,
2025-08-29 15:04:34.921447,M2.1,OK,
2025-08-29 15:04:34.921447,M2.2,OK,
2025-08-29 15:04:34.972303,M3.1,OK,
2025-08-29 15:04:34.972303,M3.2,OK,
2025-08-29 15:04:40.022700,M1.1,OK,
2025-08-29 15:04:40.022700,M1.2,OK,
2025-08-29 15:04:40.022700,M1.3,OK,
